강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
The Complete Introduction to OpenFOAM,https://www.udemy.com/course/the-complete-introduction-to-openfoam-with-solid-mechanics/,Philip Baldock,4.4,636,2743,100,480.0,software_tool
Azure MasterClass: Manage Azure Cloud with ARM Templates,https://www.udemy.com/course/azure-masterclass-manage-azure-cloud-with-arm-templates/,TetraNoodle Team,3.4,625,3503,42,210.0,software_tool
Learn Jenkins from a DevOps Guru,https://www.udemy.com/course/jenkins-devops-pipeline-as-code/,DevOps Training,3.3,621,8814,66,240.0,software_tool
GitLab,https://www.udemy.com/course/gitlab-course/,Learn Tech Plus,3.9,610,108501,66,150.0,software_tool
AWS CodePipeline Step by Step,https://www.udemy.com/course/aws-codepipeline-step-by-step/,Emre Yilmaz • AWS Certified DevOps Engineer • Solutions Architect,4.6,568,4151,50,390.0,software_tool
The Complete Apache Kafka Practical Guide,https://www.udemy.com/course/apache_kafka/,"Bogdan Stashchuk | Software Engineer, MBA, PhD, CCIE",4.7,564,13717,135,510.0,software_tool
PCB Design a Tiny Arduino In Altium CircuitMaker,https://www.udemy.com/course/pcb-design-a-tiny-arduino-in-altium-circuitmaker/,Augmented Startups,4.3,560,13246,16,120.0,software_tool
Salesforce Development With Real-Time Project,https://www.udemy.com/course/salesforce-developer-training-with-real-time-project/,Deepika Khanna,4.5,539,3816,62,360.0,software_tool
"Git Going with Comparing, Branching and Merging",https://www.udemy.com/course/git-compare-branch-merge-rebase/,Jason Taylor,4.6,523,4521,37,150.0,software_tool
SAP Smart Forms for beginners,https://www.udemy.com/course/sap-smart-forms-training-for-all-sap-consultant/,Smart Logic Academy,4.3,514,4811,34,270.0,software_tool
Learn DevOps: On-Prem or Cloud Agnostic Kubernetes,https://www.udemy.com/course/learn-devops-on-prem-or-cloud-agnostic-kubernetes/,Edward Viaene,4.3,500,6439,38,240.0,software_tool
Introduction to Microservices,https://www.udemy.com/course/introduction-to-microservices-edyoda/,EdYoda Digital University,3.9,500,65830,9,60.0,software_tool
Practical Git: for Absolute Beginners,https://www.udemy.com/course/practical-git-for-absolute-beginners/,Dmytro Khmelenko,4.4,492,46754,30,90.0,software_tool
Introduction to Docker,https://www.udemy.com/course/introduction-to-docker/,Stone River eLearning,3.0,480,11335,25,120.0,software_tool
Digital Signal Processing (DSP) From Ground Up™ with MATLAB,https://www.udemy.com/course/matlab_dsp/,Israel Gbati,4.1,469,2708,91,300.0,software_tool
VSD - Circuit Design & SPICE Simulations - Part 1,https://www.udemy.com/course/vlsi-academy-circuit-design/,Kunal Ghosh,4.3,468,3297,30,240.0,software_tool
"Rocking AWS CloudFormation, CDK with DevOps, Interview Guide",https://www.udemy.com/course/rocking-aws-cloudformation-cdk-with-devops-interview-guide/,Rajdeep Saha | Cloud Architect @Fortune10 Company,4.6,462,4736,104,600.0,software_tool
Android Studio Masterclass: Conquer the Android IDE,https://www.udemy.com/course/android-studio-masterclass/,Kurt Anderson,4.5,461,2325,52,210.0,software_tool
QlikView Server and Publisher,https://www.udemy.com/course/qlikview-server-and-publisher/,Vertechs .IO,4.7,458,1850,64,540.0,software_tool
Learning Path: Powershell: Getting Started with Powershell 6,https://www.udemy.com/course/learning-path-powershell-getting-started-with-powershell-6/,Packt Publishing,4.2,445,3080,55,360.0,software_tool
From 0 to 1: The Oozie Orchestration Framework,https://www.udemy.com/course/from-0-to-1-the-oozie-orchestration-framework/,Loony Corn,4.5,444,4524,24,240.0,software_tool
Alteryx Designer Core Certification + Practice Tests-9 Hours,https://www.udemy.com/course/alteryx-designer-core-certification-prep/,Step2C Education,4.1,436,1893,170,630.0,software_tool
RF Microwave & Transmission Line Theory - RAHRF200,https://www.udemy.com/course/rf-microwave-radio-transmission-theory-online-course-rahsoft-rahch200/,"Rahsoft RF Certificate - Orange County, California",4.3,432,4210,46,480.0,software_tool
